,Unnamed: 0,timestamp,unique_id,orig_host,orig_port,resp_host,resp_port,protocol,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,Label
3567,3567,1674144080.557971,CGUykCMlqUYdHKwd9,192.168.137.44,5894,54.212.163.173,8886,tcp,-,19.121815,0,0,RSTO,T,F,0,ShR,8,348,9,396,-,Mirai_DDoS
3568,3568,1674144099.863172,CV2m2vxFhNnnJaJD6,192.168.137.66,2393,52.12.196.80,8886,tcp,-,3.217319,0,0,OTH,T,F,0,R,2,80,0,0,-,Mirai_DDoS
3569,3569,1674144099.905773,CzQmvo3QPBTHowzrP9,192.168.137.241,52965,3.122.134.146,443,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3570,3570,1674144095.495582,CP7HWX2fWfqEUJjSj8,192.168.137.77,41153,192.168.137.1,53,udp,dns,-,-,-,S0,T,T,0,D,1,65,0,0,-,Mirai_DDoS
3571,3571,1674144100.976129,Cq1FKq2op5FMj3mbR6,192.168.137.190,58758,52.11.155.34,21,tcp,-,-,-,-,S0,T,F,0,S,1,60,0,0,-,Mirai_DDoS
3572,3572,1674143770.377108,CR7JMoh5nJrIqPim1,192.168.137.129,61337,17.250.102.114,443,tcp,-,35.705190,0,0,S1,T,F,0,SWh,7,448,11,660,-,Mirai_DDoS
3573,3573,1674144082.425406,C3vV4cj8CAbdHEOY4,192.168.137.123,18141,100.21.156.247,8886,tcp,-,19.420292,0,0,RSTO,T,F,0,ShR,9,388,9,396,-,Mirai_DDoS
3574,3574,1674144096.296681,CZ7ywe4OEHSsmyMzz2,192.168.137.109,20541,192.168.137.1,53,udp,dns,0.519971,124,316,SF,T,T,0,Dd,4,236,4,428,-,Mirai_DDoS
3575,3575,1674144046.388799,CdtgPL20LX09kYaVR7,192.168.137.205,59634,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
3576,3576,1674144101.780698,C33PLv1Riw54V3QcX9,192.168.137.117,27288,52.12.196.80,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3577,3577,1674144101.905678,ChJOmDpvz39E2aet6,192.168.137.93,5427,100.21.156.247,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3578,3578,1674144087.482186,CPKw5z3yR3jMJZhNic,192.168.137.112,31371,192.168.137.1,53,udp,dns,4.124517,124,316,SF,T,T,0,Dd,4,236,4,428,-,Mirai_DDoS
3579,3579,1674144102.509568,CbB3HBhSZqXnlktr9,192.168.137.97,64198,52.12.196.80,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3580,3580,1674143773.077388,CzWDs64PQ31bDkoQo9,192.168.137.129,61340,17.248.175.167,443,tcp,-,35.060979,0,0,S1,T,F,0,SWh,6,384,11,660,-,Mirai_DDoS
3581,3581,1674144103.143882,CeehJR1uOLlh8MpEy9,192.168.137.171,34020,192.168.137.254,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,Mirai_DDoS
3582,3582,1674144000.06681,CayOXi2vqWkkKEODc7,192.168.137.68,3,192.168.137.1,3,icmp,-,48.547402,326,0,OTH,T,T,0,-,3,410,0,0,-,Mirai_DDoS
3583,3583,1674144098.992921,CfAORq1PM35f64ozE,192.168.137.29,43353,192.168.137.1,53,udp,dns,0.134739,46,221,SF,T,T,0,Dd,1,74,1,249,-,Mirai_DDoS
3584,3584,1674144104.128361,CXoCZC2U5Sb6CidH94,192.168.137.129,61414,69.168.130.48,443,tcp,-,-,-,-,SH,T,F,0,F,1,569,0,0,-,Mirai_DDoS
3585,3585,1674143774.06439,CLq0xj1cVdkfIUJh4e,192.168.137.129,61341,17.248.175.212,443,tcp,-,35.071507,0,0,S1,T,F,0,SWh,5,320,10,600,-,Mirai_DDoS
3586,3586,1674143776.230499,CKIGK03wE0cu79FUUl,192.168.137.129,61343,17.250.102.15,443,tcp,-,33.093099,0,0,S1,T,F,0,SWh,3,192,8,480,-,Mirai_DDoS
3587,3587,1674143762.42048,CwGls94t5JAHriaIJg,192.168.137.129,61290,17.248.138.137,443,tcp,-,46.933225,0,0,S1,T,F,0,Sh,2,128,7,420,-,Mirai_DDoS
3588,3588,1674143778.295991,CFIIDc3Ts6k6BSceee,192.168.137.129,61344,17.250.102.115,443,tcp,-,31.816540,0,0,S1,T,F,0,SWh,1,64,6,360,-,Mirai_DDoS
3589,3589,1674144105.225391,CTii6ILSeSicWFvhf,192.168.137.241,52965,3.122.134.146,443,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3590,3590,1674144085.494885,CLMJNILy89OF7kzBh,192.168.137.66,9404,52.12.196.80,8886,tcp,-,21.798469,0,0,RSTO,T,F,0,ShR,9,388,9,396,-,Mirai_DDoS
3591,3591,1674144100.430579,CqRCeF1jDeDznTFlq9,192.168.137.77,43069,192.168.137.1,53,udp,dns,-,-,-,S0,T,T,0,D,1,65,0,0,-,Mirai_DDoS
3592,3592,1674144100.701566,CMdHzQOUvk6m41GP1,192.168.137.58,64359,192.168.137.1,53,udp,dns,0.346984,82,82,SF,T,T,0,Dd,2,138,2,138,-,Mirai_DDoS
3593,3593,1674144100.779008,CNJqZ81p13P0u23do4,192.168.137.17,59639,192.168.137.1,53,udp,dns,0.133389,68,68,SF,T,T,0,Dd,1,96,1,96,-,Mirai_DDoS
3594,3594,1674144100.779011,C0ujomnbTzZiTUHol,192.168.137.17,50302,192.168.137.1,53,udp,dns,0.162421,92,238,SF,T,T,0,Dd,2,148,2,294,-,Mirai_DDoS
3595,3595,1674144100.781008,C1YUTm29wNCBlR0eHd,192.168.137.191,34909,192.168.137.1,53,udp,dns,0.162874,44,76,SF,T,T,0,Dd,1,72,1,104,-,Mirai_DDoS
3596,3596,1674144100.784673,Cxd45p1rNMYWt6iRbg,192.168.137.191,56802,192.168.137.1,53,udp,dns,0.134368,46,142,SF,T,T,0,Dd,1,74,1,170,-,Mirai_DDoS
3597,3597,1674144090.904307,C0nhbe3Jf5zIBCcmke,192.168.137.196,45328,192.168.137.1,53,udp,dns,4.087841,156,512,SF,T,T,0,Dd,4,268,4,624,-,Mirai_DDoS
3598,3598,1674144030.765826,CZmU4N2u3DHHb9Lli4,192.168.137.109,3,192.168.137.1,3,icmp,-,20.362104,140,0,OTH,T,T,0,-,5,280,0,0,-,Mirai_DDoS
3599,3599,1674144081.238482,CbGC9r4QTDgXgJcxl6,192.168.137.191,5353,224.0.0.251,5353,udp,dns,13.066473,132,0,S0,T,F,0,D,4,244,0,0,-,Mirai_DDoS
3600,3600,1674144106.917591,CRuxDI2u4zzPgZFSqc,192.168.137.117,27288,52.12.196.80,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3601,3601,1674144046.671734,CNglYn1psN9tHH4XQe,192.168.137.206,8,192.168.137.1,0,icmp,-,5.319989,360,0,OTH,T,T,0,-,10,640,0,0,-,Mirai_DDoS
3602,3602,1674144107.189782,COSrDg2e67BBcXWt35,192.168.137.93,5427,100.21.156.247,8886,tcp,-,3.825830,0,0,OTH,T,F,0,R,2,80,0,0,-,Mirai_DDoS
3603,3603,1674144052.72241,CnidST1OyV2iIReBRf,192.168.137.205,58826,10.0.0.1,123,udp,ntp,-,-,-,S0,T,T,0,D,1,76,0,0,-,Mirai_DDoS
3604,3604,1674144107.983906,CshDbZ1wboNsPud6Z6,192.168.137.97,64198,52.12.196.80,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3605,3605,1674144108.168729,CvfGoJ3zHW7f1M1Z0a,192.168.137.141,50954,100.21.156.247,8886,tcp,-,3.460584,0,0,OTH,T,F,0,R,2,80,0,0,-,Mirai_DDoS
3606,3606,1674144103.306998,CyYGxu2XopWsbJMO77,192.168.137.68,60228,192.168.137.1,53,udp,dns,0.161226,92,238,SF,T,T,0,Dd,2,148,2,294,-,Mirai_DDoS
3607,3607,1674144093.96753,CzZpPF2ZnvOIBniYd9,192.168.137.206,51908,192.168.137.1,53,udp,dns,1.806108,74,106,SF,T,T,0,Dd,2,130,2,162,-,Mirai_DDoS
3608,3608,1674144104.002347,CGKD8o4RRb5SOeC7nh,192.168.137.29,35272,192.168.137.1,53,udp,dns,0.134887,46,221,SF,T,T,0,Dd,1,74,1,249,-,Mirai_DDoS
3609,3609,1674144104.184451,C0eYa71YxoynvCgzc7,192.168.137.191,48824,192.168.137.1,53,udp,dns,0.134402,44,76,SF,T,T,0,Dd,1,72,1,104,-,Mirai_DDoS
3610,3610,1674144104.227437,Ckvte72ogddh30pyq2,fe80::3363:f518:706:7ecf,5353,ff02::fb,5353,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,Mirai_DDoS
3611,3611,1674144104.227482,CTdU77Dh0bvfjswd9,192.168.137.191,42341,192.168.137.1,53,udp,dns,0.134322,46,142,SF,T,T,0,Dd,1,74,1,170,-,Mirai_DDoS
3612,3612,1674144104.244561,CuYJDJ3DAJx45sJqWd,192.168.137.17,57732,192.168.137.1,53,udp,dns,0.133035,68,68,SF,T,T,0,Dd,1,96,1,96,-,Mirai_DDoS
3613,3613,1674144109.350677,C82XuM3kpvBZm8IxSf,192.168.137.66,2393,52.12.196.80,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3614,3614,1674144109.448908,C96CJu3Sn2FnrJi8lc,192.168.137.241,52967,162.14.14.21,443,tcp,-,2.857110,0,0,S0,T,F,0,S,2,88,0,0,-,Mirai_DDoS
3615,3615,1674144094.548112,CrOS1s10WbX0RhkOpj,192.168.137.206,57933,192.168.137.1,53,udp,dns,4.122227,86,667,SF,T,T,0,Dd,2,142,2,723,-,Mirai_DDoS
3616,3616,1674144094.709069,CRQkmT1jCUCikrMJre,192.168.137.186,62541,192.168.137.1,53,udp,dns,4.122528,240,752,SF,T,T,0,Dd,4,352,4,864,-,Mirai_DDoS
3617,3617,1674144013.301095,CucBpt2aNqIblxtc2e,192.168.137.184,17599,54.153.101.7,32100,udp,-,41.615740,196,56,SF,T,F,0,Dd,5,336,4,168,-,Mirai_DDoS
3618,3618,1674144013.301094,CR8GIq17Ad2QWdCCbf,192.168.137.184,17599,34.235.4.153,32100,udp,-,41.776933,196,68,SF,T,F,0,Dd,5,336,5,208,-,Mirai_DDoS
3619,3619,1674144013.30109,CXEz0C4BbfxziYBuB9,192.168.137.184,17599,18.223.127.200,32100,udp,-,41.788600,196,68,SF,T,F,0,Dd,5,336,5,208,-,Mirai_DDoS
3620,3620,1674144095.089737,ChVWM51whdMmx710q5,192.168.137.209,54655,192.168.137.1,53,udp,dns,4.915531,98,98,SF,T,T,0,Dd,2,154,2,154,-,Mirai_DDoS
3621,3621,1674144105.46789,C9zyvb2JZn177d6xRl,192.168.137.77,42782,192.168.137.1,53,udp,dns,-,-,-,S0,T,T,0,D,1,65,0,0,-,Mirai_DDoS
3622,3622,1674144105.79366,CVP9gR3V75KWSHDn5d,192.168.137.17,56388,192.168.137.1,53,udp,dns,0.133894,114,114,SF,T,T,0,Dd,2,170,2,170,-,Mirai_DDoS
3623,3623,1674144111.138295,CSMza03Wy3c1uIfpBl,192.168.137.171,34021,192.168.137.254,80,tcp,-,3.001203,0,0,S0,T,T,0,S,3,180,0,0,-,Mirai_DDoS
3624,3624,1674144089.988185,CORXjRw42kkK7UmDj,192.168.137.241,52966,34.218.107.222,443,tcp,-,24.559608,0,0,RSTO,T,F,0,ShR,12,508,9,396,-,Mirai_DDoS
3625,3625,1674144096.584039,Cq4NfR2VqBgrikVO6j,192.168.137.206,40925,192.168.137.1,53,udp,dns,5.363740,104,104,SF,T,T,0,Dd,2,160,2,160,-,Mirai_DDoS
3626,3626,1674144111.717095,CNhRUI2b7NEhZw93k,192.168.137.66,9404,52.12.196.80,8886,tcp,-,2.683422,0,0,OTH,T,F,0,R,3,120,0,0,-,Mirai_DDoS
3627,3627,1674143786.348674,CDyEdE4q8PtiQ6i95d,192.168.137.241,52959,34.218.107.222,443,tcp,ssl,31.736246,222,312,SF,T,F,0,ShADadTtFfR,17,1045,16,1284,-,Mirai_DDoS
3628,3628,1674144108.272252,CBvCxDglIzGbL4j61,192.168.137.205,39870,192.168.137.1,53,udp,dns,0.520890,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
3629,3629,1674144113.412646,CXXjFxKBydCQdu0f6,192.168.137.93,5427,100.21.156.247,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3630,3630,1674144113.718409,CnBbdt3utXyOUzkUy4,192.168.137.141,50954,100.21.156.247,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3631,3631,1674144109.207078,CDwK86vcY7OFqIXj5,192.168.137.191,46045,192.168.137.1,53,udp,dns,0.134689,44,76,SF,T,T,0,Dd,1,72,1,104,-,Mirai_DDoS
3632,3632,1674144113.451381,Cxt7Dv2N9nXmaNIxhh,192.168.137.103,33965,52.30.218.14,443,tcp,ssl,0.924001,2373,6193,SF,T,F,8213,SADhgacCFdGf,13,1038,7,601,-,Mirai_DDoS
3633,3633,1674143711.302854,CTvs1M1HCdS5dbnDej,192.168.137.129,61236,17.253.97.202,443,tcp,ssl,108.307579,517,4865,SF,T,F,0,ShADacdtfFR,8,1438,14,9298,-,Mirai_DDoS
3634,3634,1674143795.520919,Cejnlk2pTIR3lLxFgk,192.168.137.129,61356,17.253.97.206,443,tcp,ssl,24.215501,517,4863,SF,T,F,0,ShADacdTFfR,11,2123,11,2615,-,Mirai_DDoS
3635,3635,1674144099.985141,CdmjkH3NnP0f7H3Blf,192.168.137.185,56529,192.168.137.1,53,udp,dns,3.285617,66,162,SF,T,T,0,Dd,2,122,2,218,-,Mirai_DDoS
3636,3636,1674143791.256422,CdmKnHkXE8tQk0a59,192.168.137.129,61351,17.248.175.170,443,tcp,ssl,28.862116,517,6159,SF,T,F,0,ShADadFcfRR,16,1421,15,3764,-,Mirai_DDoS
3637,3637,1674143797.65977,Cey3ua4FUpVjSqWvog,192.168.137.129,61359,17.253.97.202,443,tcp,ssl,22.459181,517,4865,SF,T,F,0,ShADacdFfTRR,13,1650,10,2545,-,Mirai_DDoS
3638,3638,1674144094.771472,C33PMt1MD0xHonLwNl,192.168.137.141,26314,100.21.156.247,8886,tcp,-,22.511596,0,0,RSTO,T,F,0,ShR,10,428,9,396,-,Mirai_DDoS
3639,3639,1674144115.278504,CY9BN61XeBKqhl1jX6,192.168.137.241,52967,162.14.14.21,443,tcp,-,2.897326,0,0,S0,T,F,0,S,2,88,0,0,-,Mirai_DDoS
3640,3640,1674144100.34548,CBtlMq2FcxYHa9mP58,192.168.137.206,59679,192.168.137.1,53,udp,dns,5.180386,96,96,SF,T,T,0,Dd,2,152,2,152,-,Mirai_DDoS
3641,3641,1674144110.488864,CDCzQvs3mFFEKY977,192.168.137.191,35266,192.168.137.1,53,udp,dns,0.134560,46,142,SF,T,T,0,Dd,1,74,1,170,-,Mirai_DDoS
3642,3642,1674144100.633976,CevcatvyVoscCblVb,192.168.137.109,26268,192.168.137.1,53,udp,dns,1.132744,124,237,SF,T,T,0,Dd,4,236,3,321,-,Mirai_DDoS
3643,3643,1674144025.165315,CKrY4xs8ce5ZlfRUi,192.168.137.254,3,192.168.137.1,3,icmp,-,35.500974,753,0,OTH,T,T,0,-,4,865,0,0,-,Mirai_DDoS
3644,3644,1674144100.767211,C7bq1U1RjQ0rXcIQP3,192.168.137.68,54046,192.168.137.1,53,udp,dns,3.397719,228,228,SF,T,T,0,Dd,4,340,4,340,-,Mirai_DDoS
3645,3645,1674144110.770766,Cuyjih3fcjptA1CMPj,192.168.137.97,49153,192.168.137.1,53,udp,dns,0.148327,31,79,SF,T,T,0,Dd,1,59,1,107,-,Mirai_DDoS
3646,3646,1674144111.221891,CMjIqJ1vuZ3KQKXL7c,192.168.137.58,34895,1.1.1.1,53,udp,dns,5.321009,82,82,SF,T,F,0,Dd,2,138,2,138,-,Mirai_DDoS
3647,3647,1674144101.27417,COAd2u2ewGMkMKCF5e,192.168.137.58,40043,192.168.137.1,53,udp,dns,5.189269,82,82,SF,T,T,0,Dd,2,138,2,138,-,Mirai_DDoS
3648,3648,1674144097.001999,Cxauaskb1rqdvRQY7,192.168.137.93,1528,100.21.156.247,8886,tcp,-,20.986260,0,0,RSTO,T,F,0,ShR,9,388,9,396,-,Mirai_DDoS
3649,3649,1674144111.453238,CrM5kl1uwoRsLdLP8d,192.168.137.77,37830,192.168.137.1,53,udp,dns,-,-,-,S0,T,T,0,D,1,65,0,0,-,Mirai_DDoS
3650,3650,1674143821.275024,CTUGwA7486bCaTYU3,192.168.137.87,62024,18.209.170.240,8883,tcp,ssl,287.501591,3402,5710,SF,T,F,0,ShADadWTtFfR,37,6498,32,7343,-,Mirai_DDoS
3651,3651,1674144111.465415,CYXWQG2kRNp4ihBj91,192.168.137.112,28926,192.168.137.1,53,udp,dns,4.094921,124,316,SF,T,T,0,Dd,4,236,4,428,-,Mirai_DDoS
3652,3652,1674144101.709691,CYpCtfToaUjk6PiJf,192.168.137.186,62541,1.1.1.1,53,udp,dns,4.165310,240,752,SF,T,F,0,Dd,4,352,4,864,-,Mirai_DDoS
3653,3653,1674143476.41785,Ch3W9h3VnJIV7Ra7W8,192.168.137.100,8,192.168.137.1,0,icmp,-,630.407322,0,0,OTH,T,T,0,-,15,420,0,0,-,Mirai_DDoS
3654,3654,1674144111.831111,C3byQ6kUX6hLFnpb9,192.168.137.100,57197,192.168.137.1,53,udp,dns,0.134565,33,166,SF,T,T,0,Dd,1,61,1,194,-,Mirai_DDoS
3655,3655,1674144111.95568,CesnTf1ytV00Gyf1n9,192.168.137.196,40874,192.168.137.1,53,udp,dns,4.033397,156,512,SF,T,T,0,Dd,4,268,4,624,-,Mirai_DDoS
3656,3656,1674143821.798583,Cx6PS43DQThyC8hBZ3,192.168.137.29,57472,34.227.87.28,443,tcp,ssl,10.306323,545,4216,SF,T,F,2896,ShADacdTgtfFRR,14,1500,11,2546,-,Mirai_DDoS
3657,3657,1674143842.123394,CpIEAy3D3ddT6z3Jtl,192.168.137.61,49154,255.255.255.255,6667,udp,-,274.957533,8648,0,S0,T,T,0,D,46,9936,0,0,-,Mirai_DDoS
3658,3658,1674143821.829769,Cltwjr1DAT4wlNggKb,192.168.137.29,50874,52.7.201.186,443,tcp,ssl,10.275753,518,3735,SF,T,F,3468,ShADacTgdtfFRR,15,1525,11,1513,-,Mirai_DDoS
3659,3659,1674144117.079129,CPjujA14U6kK0sPRfe,192.168.137.66,9404,52.12.196.80,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3660,3660,1674143824.641142,Cgsg3D3kKakVv6He43,192.168.137.134,49212,255.255.255.255,6667,udp,-,237.744203,7396,0,S0,T,T,0,D,43,8600,0,0,-,Mirai_DDoS
3661,3661,1674143822.210063,CZxXlP1ORjxrAgd2mj,192.168.137.129,61378,69.168.130.48,443,tcp,ssl,11.829228,517,4862,SF,T,F,1448,SWhADadcgtFfRRR,12,1093,8,3846,-,Mirai_DDoS
3662,3662,1674144069.500307,CS2PUO3Bn5EpqzDxgb,192.168.137.181,49592,34.211.189.2,8886,tcp,-,50.078723,0,0,RSTO,T,F,0,ShR,12,508,7,308,-,Mirai_DDoS
3663,3663,1674144102.849183,CG7L203Ci2wX6hjx44,192.168.137.196,53237,192.168.137.1,53,udp,dns,4.130749,156,512,SF,T,T,0,Dd,4,268,4,624,-,Mirai_DDoS
3664,3664,1674144118.151314,C4wC0HbY4DrhimZb,192.168.137.171,34021,192.168.137.254,80,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-,Mirai_DDoS
3665,3665,1674143831.413193,CNVBK2223ETAE2euq4,192.168.137.98,49189,255.255.255.255,6667,udp,-,231.790949,6708,0,S0,T,T,0,D,39,7800,0,0,-,Mirai_DDoS
3666,3666,1674144113.231151,CYN0coRChqnv8MoMa,192.168.137.205,49747,192.168.137.1,53,udp,dns,0.153603,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
3667,3667,1674144113.366403,CGuAOz4YZuEB1bKwA9,192.168.137.103,42850,8.8.8.8,53,udp,dns,0.172632,30,232,SF,T,F,0,Dd,1,58,1,260,-,Mirai_DDoS
3668,3668,1674144113.366406,CUdyBn45NGr8nHveni,192.168.137.103,42850,8.8.4.4,53,udp,dns,0.190426,30,232,SF,T,F,0,Dd,1,58,1,260,-,Mirai_DDoS
3669,3669,1674144113.366407,CNkej6zNAPI89wUIi,192.168.137.103,42850,192.168.137.1,53,udp,dns,0.192425,30,232,SF,T,T,0,Dd,1,58,1,260,-,Mirai_DDoS
3670,3670,1674144113.375327,CXVmT84X7KrUDgecId,192.168.137.109,11785,192.168.137.1,53,udp,dns,3.345031,124,316,SF,T,T,0,Dd,4,236,4,428,-,Mirai_DDoS
3671,3671,1674144113.409485,CvtWF62i3wdIczeUif,192.168.137.103,28440,8.8.8.8,53,udp,dns,0.172104,30,186,SF,T,F,0,Dd,1,58,1,214,-,Mirai_DDoS
3672,3672,1674143462.21455,CvU26Tnh3WbEo4P71,192.168.137.185,35455,255.255.255.255,37010,udp,-,656.377587,19184,0,S0,T,T,0,D,109,22236,0,0,-,Mirai_DDoS
3673,3673,1674144119.07422,CKujXn2FSPzWNkl1e2,192.168.137.241,52966,34.218.107.222,443,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3674,3674,1674143839.360155,CbJRc9AjOUpB042Gl,192.168.137.141,49154,255.255.255.255,6667,udp,-,280.028577,10528,0,S0,T,T,0,D,56,12096,0,0,-,Mirai_DDoS
3675,3675,1674143894.573503,CgyRR34QVOLOk1Q51k,192.168.137.66,49154,255.255.255.255,6667,udp,-,225.068278,8648,0,S0,T,T,0,D,46,9936,0,0,-,Mirai_DDoS
3676,3676,1674144114.696215,CScVyu30AQGFBjD47e,192.168.137.191,48805,192.168.137.1,53,udp,dns,0.134661,46,142,SF,T,T,0,Dd,1,74,1,170,-,Mirai_DDoS
3677,3677,1674143825.085968,CSyp4I3jqAhkI2f3E7,192.168.137.241,40343,44.240.74.103,8886,tcp,ssl,52.857938,1638,864,SF,T,F,0,ShADadTtFfR,25,2713,21,2002,-,Mirai_DDoS
3678,3678,1674144105.320122,CNQFgBWtihpMfmM7f,192.168.137.64,49153,192.168.137.1,53,udp,dns,4.140243,124,316,SF,T,T,0,Dd,4,236,4,428,-,Mirai_DDoS
3679,3679,1674144120.532129,CbIOfOzWwSOBuV8Vj,192.168.137.141,26314,100.21.156.247,8886,tcp,-,-,-,-,OTH,T,F,0,R,1,40,0,0,-,Mirai_DDoS
3680,3680,1674143968.243926,C5OCw34Mi3fqjsunGb,fe80::3363:f518:706:7ecf,133,ff02::2,134,icmp,-,143.777936,0,0,OTH,T,F,0,-,12,576,0,0,-,Mirai_DDoS
3681,3681,1674144056.512144,C32Iz62ovgVdGYFRod,192.168.137.254,8,192.168.137.1,0,icmp,-,9.638763,560,0,OTH,T,T,0,-,10,840,0,0,-,Mirai_DDoS
3682,3682,1674143768.688657,CuOYlm4pzUTWmBwik,0.0.0.0,68,255.255.255.255,67,udp,dhcp,350.605231,37131,0,S0,T,T,0,D,122,40547,0,0,-,Mirai_DDoS
3683,3683,1674144116.6566,CpZaNJ1cn4adT8bHXf,192.168.137.109,46733,192.168.137.1,53,udp,dns,0.821322,124,316,SF,T,T,0,Dd,4,236,4,428,-,Mirai_DDoS
3684,3684,1674144116.699897,COjRMB4mqAwHz33d7b,192.168.137.186,24312,1.1.1.1,53,udp,dns,3.992720,192,288,SF,T,F,0,Dd,4,304,3,372,-,Mirai_DDoS
3685,3685,1674143465.234749,Czs7EVhD2H35vfqZa,192.168.137.185,37020,239.255.255.250,37000,udp,-,650.773289,19008,0,S0,T,F,0,D,108,22032,0,0,-,Mirai_DDoS
3686,3686,1674144117.183291,C55TZR3oBxO54o4C0i,fe80::3363:f518:706:7ecf,5353,ff02::fb,5353,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,Mirai_DDoS
3687,3687,1674144117.40532,CLCWbO3Xg3hZt5xGe5,192.168.137.29,43476,192.168.137.1,53,udp,dns,0.134661,46,221,SF,T,T,0,Dd,1,74,1,249,-,Mirai_DDoS
3688,3688,1674144025.488507,C0TvRx2giYQu8VosSi,192.168.137.209,8,8.8.8.8,0,icmp,-,91.078757,4872,4872,OTH,T,F,0,-,87,7308,87,7308,-,Mirai_DDoS
3689,3689,1674143827.800791,C2Dk5K25zZN4JIxA49,192.168.137.108,47024,3.217.147.217,443,tcp,ssl,198.729762,1399,6822,S1,T,F,3110,ShADadcg,22,2567,19,4946,-,Mirai_DDoS
3690,3690,1674144118.042957,C0tgST1u9AWBuNNV04,fdcc:d8dd:e1af:26ab:f0d9:ad38:6cbf:32e6,5353,ff02::fb,5353,udp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,Mirai_DDoS
3691,3691,1674144118.244401,CHsSP431zSwuVhNS3a,192.168.137.205,34605,192.168.137.1,53,udp,dns,0.134471,36,52,SF,T,T,0,Dd,1,64,1,80,-,Mirai_DDoS
3692,3692,1674144108.697161,C4yITj1DcAUOFVMGXl,192.168.137.186,62541,8.8.8.8,53,udp,dns,4.164606,240,752,SF,T,F,0,Dd,4,352,4,864,-,Mirai_DDoS
3693,3693,1674144035.80108,CRY2Eppf7YXojo1Af,192.168.137.128,15480,192.168.137.254,9947,udp,-,33.169010,11564544,0,S0,T,T,0,D,22587,12196980,0,0,-,Mirai_DDoS
3694,3694,1674143894.160707,CpU0qB4o4Ki6ef6Wae,192.168.137.117,49154,255.255.255.255,6667,udp,-,215.031776,8084,0,S0,T,T,0,D,43,9288,0,0,-,Mirai_DDoS
3695,3695,1674143910.262303,CI2CIn22m0jEeCkfOc,192.168.137.181,49153,255.255.255.255,6667,udp,-,209.337252,6708,0,S0,T,T,0,D,39,7800,0,0,-,Mirai_DDoS
3696,3696,1674143462.762996,CfuD0x48JX2pJvPSFk,192.168.137.109,49237,255.255.255.255,6667,udp,-,655.734319,22704,0,S0,T,T,0,D,132,26400,0,0,-,Mirai_DDoS
3697,3697,1674144110.03574,CvW6NF1gsGhgBEAKNk,192.168.137.186,24312,192.168.137.1,53,udp,dns,3.789297,192,384,SF,T,T,0,Dd,4,304,4,496,-,Mirai_DDoS
3698,3698,1674143830.988124,CRSzwW1gHsfRmPj8N4,192.168.137.64,22622,54.188.109.168,8886,tcp,ssl,279.245055,729,657,S1,T,F,0,ShADadtT,19,1562,22,1890,-,Mirai_DDoS
3699,3699,1674143832.101407,CAkT3n4RSIE1xrSWy,192.168.137.209,58747,52.48.58.5,443,tcp,-,-,-,-,OTH,T,F,0,A,1,52,0,0,-,Mirai_DDoS
3700,3700,1674143960.028666,CdYPp24D8uXsTp6PC,192.168.137.147,7487,192.168.137.254,48549,udp,ayiya,127.129573,47192064,0,S0,T,T,0,D,92172,49772880,0,0,-,Mirai_DDoS
3701,3701,1674144073.250276,CNGRCLdzwSeQOpG34,fe80::ea1b:69ff:fef8:d6e6,546,ff02::1:2,547,udp,-,-,-,-,S0,T,F,0,D,1,187,0,0,-,Mirai_DDoS
3702,3702,1674143833.736676,CDVJJ44LbdaREy1BF2,192.168.137.248,53674,172.253.115.188,443,tcp,ssl,134.299229,968,7860,S1,T,F,6731,ShDAgacdTt,17,2283,15,3100,-,Mirai_DDoS
